title,id,review_text,recommendation,posted_date,playtime
Warframe,Taskupikachu,Yes,Recommended,2017.10.24,221.1
Warframe,Swirly,Hours gone by. Life force depleting. Nothing to live for but MR 13.,Recommended,2017.10.23,835.6
Warframe,Morningbrew,Max rooney,Recommended,2017.10.15,202.1
Warframe,Guanglai Kangyi,I paid six euros for a virtual cape that looks like a torn curtain and I am proud of it.,Recommended,2017.10.08,519.0
Warframe,hurkendorf,supa hot crazzy fire grind to grind onl dady hot xxx tencation goin look at tme ahah yolo to grind 1week for me boror,Recommended,2017.09.24,47.7
Warframe,Zkiller,It's alright.,Recommended,2017.09.15,2.0
Warframe,Wiktorex,I recommend this game. It has little to no lag and looks amazing. It recieves pretty frequent updates and has a lot of content,Recommended,2017.09.01,101.4
Warframe,Shiori Simp,If you have no life at all and just like to spend your time in your own room then this is a great game for you.No kidding.,Recommended,2017.08.26,1.0
Warframe,Muhteşem Ateş,Oyun Harika hele yeni gelicek Uptade ile daha iyi olacağı kesin ve net !,Recommended,2017.07.23,85.6
Warframe,Cycan,Lot of fun and never ending.,Recommended,2017.07.11,4.0
Warframe,raging schizophrenic,"Product received for free  Played it a little bit, it's pretty okay.",Recommended,2017.07.10,1.0
Warframe,AeroParrie,i played for about 20 hours a while ago until the twitch prime warframe thing came out...this was when i got addicted so i went from 20 hours to 124 and i played 53 hours in the last two weeks. dont play this game if you have a life k thx <3,Recommended,2017.08.08,477.6
Warframe,Kyne,"I found Warframe a couple years ago after a friend decided to show me while visiting his house. At the time I could not play it due to my computer being a horrible HP laptop. Fast forward about two years after that, I have a great gaming rig. I decided Warframe would be one of my top of the list must plays, and so I download and play a little. The first account I made was kind of a bust. When you enter into Warframe I suggest having some good prior knowledge as to how the game works. Having a friend who knows their way around would be just as good, if not better. Another account is made not long after that account and after a while I would say I am doing rather well for myself. This game is actually really addicting if you are into RNG and grinding out some missions. The quests getting released every now and then get increasingly interesting. Especially with the last TennoCon things are changing, possibly for the better. I would definitely recommend this game to a person with a lot of time on their hands, at the same time try to find a friend who enjoys this type of game just as much. Having a friend to play with is definitely a lot more interesting and fun.",Recommended,2017.07.10,1.0
Warframe,solemgods,Too Fun.,Recommended,2017.06.29,998.6
Warframe,abodexxz,i Love This Game i sped a year playing it,Recommended,2017.06.19,10.0
Warframe,Bruno Bucciarati,"want to sell your soul to RNGesus? if your answer is yes play it and dont forget the good old grind  1k hours after, still don't have everything in the game, but still playing when new updates drops",Recommended,2017.06.11,3.0
Warframe,LadyMorgie,Love it!!! <3,Recommended,2017.03.27,205.0
Warframe,Esimba,Yeah Nah It's Pretty Keen,Recommended,2017.03.23,369.7
Warframe,SirI3en,"been grinding since started playing, still grinding this sheet boi. Worth the time? to see the progress you made all those years it really is kinda worth the time just by admiring your loadouts and that one prop thats stuck in your spaceship forever.",Recommended,2017.07.03,939.3
Warframe,Connor Lol,"Product received for free  This game is ASTONISHING for being free. The vast amount of content one can do WITHOUT having to spend a single cent is remarkable! The things that you can only get with platinum (the paid currency) include most cosmetics and color palettes. But even then, you can trade certain resources with other players for platinum. Every single weapon and Warframe can be obtained for FREE.  The Duviri Paradox quest is BEAUTIFUL and ambitious, I am so glad they opened it to newer players. It gave my friends a chance to see what outstandingly fun content the later stages of Warframe holds. Frankly, the amount of content that is given to you as a new player is highly limited and linear. The Duviri Paradox gives a nice little snippet of what is to come for newbies by allowing a rotation trial for weapons and Warframes that you dont own.  The gameplay is smooth and exciting. The movement certainly does not hold you back from flying through the air or barreling down corridors. This mobility coupled with the fast gunplay and brutal melee combat is just so satisfying. Wide arrays of weapons ensure that there are multiple ways to mercilessly tear down hordes of enemies, or precisely take out a VIP target silently. There's a huge variety of mission types to keep this gameplay fresh, ranging from stealth sections to full on boss battles.  The last point I want to leave you with is if you're interested in this game, play it with a friend! This game is fun on its own, but with others the experience is FAR more exciting and chaotic.",Recommended,2017.05.13,3.0
Warframe,pj,imagine a world where everyone can play genji and no one yells at you to switch,Recommended,2017.02.13,261.6
Warframe,Rainbow_Dude,"Honestly love this game, but beware of scammers!",Recommended,2017.01.31,997.6
Warframe,Sir Joseph,It's ok,Recommended,2016.12.10,2.0
Warframe,zoocree,"I absolutely reccomend this game. If you like space and ninjas (SPOILER ALERT: There is technically only 1 ninja based character) then this game is for you. This is actually lore based so any of you who like lore, then this is also for you. Then there is loads of custimization in this game. Let's say you want to make your warframe like, I dunno, a flesh monster or something, you can do it. Also, you can own a friggin flamethrower that headshots enemies. I KNOW RIGHT? Also, you can now explore 2 new open world levels! They're really fun and I absolutely recommend this game to anyone new to steam or video games.",Recommended,2017.02.25,2.0
Warframe,ily,"Warframe, oohh Warframe, I cannot tell you how many times I've wanted to quit this game but I've just never had the intent too after thinking about it. This game is honestly the most fun game I've played in a long time. The game is quite balanced and works completely fine in my humble opinion. Yes most definetely it is a very repetetive game, but it's free after all, what did you expect from a high quality Sci Fi 3rd person shooter? The amount of grinding in this game is crazy, but its worth it, once you get away from the begginer phase aka the MR5 curse, you begin to have a completely new look at the game, you've finished the star chart and finally learned how relics work, you've obtained your first Prime and possibly even learned about Lua Drift Mods and the puzzle rooms. There is alot this game hides that you can't see, and it's darn rewarding when you unock those stages of the game. I've been playing since 2015 and has had alot of fun playing the game, I'm currently cursed by this very underpowered ASUS laptop and I'm unable to play warframe for the time being, until I finally get enough money to buy a decent computer to start my grind again. There are some major things that i dont like about this game tho.  And one of those things is the Foundry, I honestly hate it when im building cypher's for a spy mission because i suck at hacking corpus coms. So i have to babysit the foundry for around 6 minutes to build 6 cyphers, and dont even get me started on the amount of nitain some things need to be built, or obtaining vanilla Vauban, some of the things in this game or a pain in the arse to get but its rewarding in the end.  Sadly i am unable to get Excalibur Prime, as he was one of the frames back in the old days of Warframe that was included in the Founders Pack. I would love to see him make a comeback one day or a reward for possibly 1000 days played? But then again we don't deserve it, the people who got him do, they poured money into the game and helped the develepors make the game we know today as Warframe, so please thank every person you know that has an Excal Prime.  Overall im very happy with the product and ill be looking forward to playing this game again, it's been a blast writing this review as i get to explain my feelings for this game.  PS: please buff Blade Storm for Ash again kthx.",Recommended,2017.01.11,1.0
